,fluxes,reduced_costs
DM_pho_loss_c,0.0,0.0
A5PISO,0.0,-0.0
KDOPS,0.0,-0.5173189995956633
KDOCT2,0.0,-3.122502256758253e-17
MOAT_1,0.0,0.0
UAG2E,0.0,0.0
ACMAMT,0.0,5.551115123125783e-16
ICLIPAS,0.0,0.0
ICLIPAabcpp,0.0,-1.7973938715622457e-18
OANTIabcpp,0.0,-1.128196963340779e-16
OANTILpp,0.0,-1.3877787807814457e-17
COLIPAabcex,0.0,-0.011895896806740509
MPTG,0.015233493116599389,0.0
MPTG2,0.00330352652488798,0.0
MDDEP1pp,0.0,0.0
MDDEP2pp,0.0,0.0
MDDEP3pp,0.0,-0.0475835872269591
MDDEP4pp,0.0,0.0
MLTGY1pp,0.0,0.0
MLTGY2pp,0.0,0.0
MLTGY3pp,0.0,-4.18868774867491e-16
MLTGY4pp,0.0,-4.440892098500626e-16
AGM4PH,0.0,0.0
AGMH,0.0,0.0
AGM3PH,0.0,0.0
UM4PL,0.0,-1.421864691400462
ALAGLUE,0.0,0.0
UM3PL,0.0,-1.6833084756533574e-16
AGM4Pt2pp,0.0,-2.7054014545481833
4PEPTabcpp,0.0,-1.2879595965758681
UAGPT3,0.03377051275808676,-7.771561172376096e-16
UDCPDP,0.033770512758086756,4.978029672097582e-16
PAPPT3,0.033770512758086756,1.6653345369377348e-16
ALAALAabcpp,0.0,-1.7973938715622457e-18
PCHLDA430,0.0,0.0
PCHLDA650,0.0,0.0
EX_meoh_e,0.0,-0.02470686259861409
PFOR,0.0,-0.02470686259861351
NO2tabcpp,0.0,-0.0489561907046609
NO2tex,0.0,0.0
Htabcpp,0.0,-0.01189589680674061
FALDH2,2.013477617400015e-05,-1.1102230246251565e-16
GGCLUT2,0.0,-0.011895896806740518
OPAH,0.0,-1.128196963340779e-16
ANHMK,0.0,-0.011895896806740556
CLt3_1pp,0.0,1.6114127207908676e-16
CLtex,5.04348391772249e-06,0.0
EX_cl_e,-5.04348391772249e-06,0.0
Ktu,0.0,-3.629995906966546e-11
SK_fum_c,0.0,-0.18392886601189878
DM_succ_c,0.0,-0.2086357286105121
SK_akg_c,0.0,-0.2690302816293444
NGAM_D1um,0.0,-12.847568551279762
DM_ac_c,0.0,-0.13451514081467333
DM_lac__D_c,0.0,-0.1839288660118999
ASPO5,5.6031273042789034e-05,1.3877787807814457e-17
MNHNAtpp,0.0,-0.024706862598613735
PCXHtpp,0.0,1.0742751471939116e-16
3HAD121,0.0,0.0
3HAD141,0.0,0.0
3HAD161,0.0,0.0
3HAD181,0.0,0.0
3HAD40,0.0,0.0
3OAR121,0.0,0.0
3OAR141,0.0,1.1102230246251565e-16
3OAR161,0.0,0.0
3OAR181,0.0,-2.220446049250313e-16
3OAR40,0.0,0.0
3OAS121,0.0,-0.04575344925669392
3OAS141,0.0,5.551115123125783e-17
3OAS161,0.0,-5.551115123125783e-17
3OAS181,0.0,5.551115123125783e-17
AACOAR_syn,0.0,-1.1102230246251565e-16
ABTA,0.0,0.0
ABUTD,0.0,-0.04758358722695912
ACACT1r,0.0,0.0
ACHBS,0.02767065765297344,1.3877787807814457e-17
ACLS,0.09190569133941585,0.0
ACP1_FMN,0.0,-0.011895896806740539
ADCPS1,0.0,-2.793531500278514e-16
AGTi,-12.744220315129425,-0.0
AIRCr,0.02557376027924102,0.0
ALAabcpp,0.0,-0.011895896806740316
ALCD19,0.13245933682488442,0.0
ALCD2y,0.0,0.0
ALDD20x,0.0,-1.1102230246251565e-16
ALDD2x,0.0,2.0901954115482507e-16
AMID,0.0,0.0
AMID2,0.0,-6.938893903907228e-18
AMID3,0.0,-6.938893903907228e-18
AOXSr,0.0,3.9460980903812805e-17
ATPSu,0.0,-0.002745206955400075
BCAROKE,0.0,0.0
BTS4,0.0,-0.3763983758850538
CBFC2,0.0,-8.673617379884035e-19
CBFC2pp,0.0,-4.930380657631324e-32
CBFCpp,0.0,-2.465190328815662e-32
CBFCu,7.582185818880708,-1.734723475976807e-18
COCHL,0.0,-1.7280206480273625e-10
CTPS1,0.0,-1.3019941860561965e-16
CU2abcu_syn,0.0,-0.02379179361348105
CYSTA,0.0,-2.2695521668668457e-17
CYTBDpp_1,0.0,-6.445650883163471e-16
CYTBDu,0.0,-0.016471241732409166
DASYN160,0.0,2.42861286636753e-17
DASYN161,0.0,-3.235683931433238
DASYN180,0.0,2.463307335887066e-16
DASYN181,0.0,-3.6035416634570403
DASYN181_9,0.0,-3.122502256758253e-17
DASYN182_9_12,0.0,-3.122502256758253e-17
DASYN183_6_9_12,0.0,-3.122502256758253e-17
DASYN183_9_12_15,0.0,-3.122502256758253e-17
DASYN184_6_9_12_15,0.0,-3.122502256758253e-17
DHDPS,0.05210146900888172,-1.3877787807814457e-17
DHORDi,-0.00800555525513463,-0.0
DPPS,2.469697985357403e-06,1.1740941552318418e-11
EAR121y,0.0,1.1095359380341623e-16
EAR141y,0.0,-3.38818046014031e-16
EAR161y,0.0,-1.1102230246251565e-16
EAR181y,0.0,0.0
FBA2,-1.2225651603683476,2.0259345196200375e-17
FMNAT,0.0,5.551115123125783e-17
FNOR,-0.06984026199934262,-1.1095359380341623e-16
FOMETRi,0.0,0.0
G3PAT180,0.0,5.551115123125783e-17
G3PAT181,0.0,-0.1345151408146742
G3PAT181_9,0.0,-0.867485397906879
G3PAT182_9_12,0.0,-0.867485397906879
G3PAT183_6_9_12,0.0,-0.867485397906879
G3PAT183_9_12_15,0.0,-0.867485397906879
G3PAT184_6_9_12_15,0.0,-0.867485397906879
G3PD,0.0,1.3161600714434616e-16
G3PD1ir,-0.13245933682488442,-1.3063721322176567e-17
G6PBDH,0.0,-0.019826494677898886
GLBRAN2,0.0,-2.7755575615628914e-17
GLCGLYCabcpp_syn,0.0,-0.01189589680674045
GLCP,0.0,1.4337808281246248e-16
GLCP2,0.0,1.758686963480801e-16
GLCS1,0.1110641343559234,-5.551115123125783e-17
GLMS_syn,0.0,-2.1068174711474813e-16
GLNTRAT,0.0,-0.048956190704660785
GLUCYS,0.0,-0.02379179361348088
GLUSx,0.0,1.563285406309529e-17
GLUt2rpp,0.0,0.0
GLXCL,1.3934081963972424,0.0
GLYALDDr,-1.355024497193232,1.0450977057741253e-16
GLYCL_2,0.0,2.3795840713392675e-16
GLYCTO1,0.0,-7.694611469571434e-17
GLYK,0.13245933682488442,-5.551115123125783e-17
GLYabcpp,0.0,-5.730854510282007e-17
GMPS,0.1471565515826897,0.0
H2ASE_syn,0.0,-2.2190718760683245e-16
HCO3E,0.00634636783596742,0.0
HIBDkt,0.0,-1.1102230246251565e-16
HISabcpp,0.0,-5.730854510282007e-17
HOXG,0.0,-2.384364752263709
HPROa,0.0,1.1095359380341623e-16
HPYRRx,1.355024497193232,4.440892098500626e-16
HSDxi,2.9839432507907,1.0450977057741253e-16
IMACTD,0.0,0.0
KARA2,0.027670657652973437,-2.220446049250313e-16
LALDO,0.0,0.0
LGTHL,0.0,0.0
LYSDC,0.0,-0.5032879418236071
LYSabcpp,0.0,-1.7973938715622457e-18
MDH,3.210563037752201,0.0
MECDPDH_syn,0.062243070029703564,-1.1102230246251565e-16
METS,0.0,-1.1102230246251565e-16
MI1PP,0.0,-0.2324275222239952
MI1PS,0.0,-0.41544131925076333
MNt2pp,3.805863306783526e-08,-1.4205160277945844e-09
MPOMC1,0.0,-0.04941372519722732
MPOMOR,0.0,-0.04941372519722732
MPOMT,0.002666037245712935,-1.1102230246251565e-16
MTHFD2i,0.0,1.269361046714111e-16
NABTNO,0.0,0.0
NADH5,0.0,-2.155320730399282e-16
NDH1_1u,0.0,1.1095359380341623e-16
NDH1_2u,7.582185818880708,7.025630077706069e-17
NDH1_3u,0.0,1.1095359380341623e-16
NDH2_syn,0.0,-0.008235620866204444
NDPK10,0.0,-0.0
NDPK9,0.0,0.0
NPHS,0.0,-4.058300588569877e-16
NTD4,0.0,-0.011895896806740296
NTPP4,0.0,-0.01189589680674033
OPHBDC,0.0016139682561008377,-4.440892098500626e-16
P5CD,0.0,-0.011895896806740646
P5CRx,0.02747326017956792,0.0
PC17M,1.1062188892746694e-06,-2.004985066861309e-11
PDHa,0.0,3.525857484933224e-16
PDHbr,0.0,0.0
PDHcr,0.0,1.0125747217501046e-16
PDX5PS,5.6597245497773825e-06,-2.955296948719116e-17
PGSA160,0.0,-3.273201759823724
PGSA161,0.0,5.551115123125783e-17
PGSA180,0.0,-3.6529553886542665
PGSA181,0.0,5.551115123125783e-17
PGSA181_9,0.0,0.0
PGSA182_9_12,0.0,0.0
PGSA183_6_9_12,0.0,0.0
PGSA183_9_12_15,0.0,0.0
PGSA184_6_9_12_15,0.0,0.0
PHCD,0.0,0.0
PHYTES2,0.0,-6.809124383869086e-16
POR_1,0.002666037245712935,-3.3306690738754696e-16
POR_syn,0.0,3.302356537493029e-16
PPC,0.0,-0.011895896806741912
PPM,0.0,0.0
PPNCL,0.0007133936928964914,1.0922490859095341e-16
PPPGO,0.0,-0.07412058779583962
PROD2,0.0,1.177382193365317e-16
PROabcpp,0.0,-0.011895896806740351
PUTA3,0.0,-0.011895896806740672
PYAM5PO,0.0,-3.469446951953614e-17
PYDXNO,0.0,-2.498625632390892e-18
PYDXO,0.0,-3.997801011825427e-17
PYK2,0.0,-2.0378473410155716e-16
PYK3,0.8776008068058441,-4.163336342344337e-17
PYK4,0.0,-1.4568684389455958e-16
PYK5,0.0,-1.8069131222846806e-16
RBCh,0.0,-0.08906671455302928
RBFSb,1.0470490417088278e-05,5.551115123125783e-17
RBPC,0.0,-0.015861195742322254
SDPTA,0.0,-1.6039678376708154e-17
SERD_L,0.0,-0.011895896806740454
SERabcpp,0.0,-1.128196963340779e-16
SPS,0.0,-0.8308826385015267
SPT_syn,-0.038383699204010524,-0.0
SQD2_160,0.0,-3.0169824439862483
SQD2_161,0.0,-2.979464615595762
SQD2_180,0.0,-3.3967360728167897
SQD2_181,0.0,-3.347322347619564
SQD2_181_9,0.0,-5.551115123125783e-17
SQD2_182_9_12,0.0,-5.551115123125783e-17
SQD2_183_6_9_12,0.0,-5.551115123125783e-17
SQD2_183_9_12_15,0.0,-5.551115123125783e-17
SQD2_184_6_9_12_15,0.0,-5.551115123125783e-17
SSALy,0.0,-1.1095359380341623e-16
SUCDi,0.0,0.0
SUCDpp_syn,0.0,-0.024706862598612645
SUCDu_syn,0.0,-0.008235620866204135
SUCRabcpp_syn,0.0,-1.7973938715622457e-18
THFGLUS,0.0,-8.829813745554799e-17
THRD_L,0.02767065765297344,-6.938893903907228e-18
THZPSN,0.0,-0.5578870579365965
THZSN_1,0.0,-1.3877787807814457e-17
TRSARr,0.0,1.0450977057741254e-15
UAGAAT,0.0,1.802287703675774e-16
UDPDPS,2.469697985357403e-06,-7.981873495488401e-11
UGLDDS2_1,0.0,-0.47812354473242846
UHGADA,0.0,6.938893903907228e-17
UPPDC2,0.0,0.0
UREA,0.0,6.938893903907228e-18
UREAabcpp,0.0,-1.128196963340779e-16
ZN2abcpp,0.0,-0.023791793522566197
EX_n2_e,2.044029867621736,2.343436005932672e-18
RNF,0.0,2.3446008423300278e-18
14GLUCANabcpp,0.0,-2.456960225084357
23DOGULNt4pp,0.0,0.0
2DDARAA,0.0,-1.684917109357942e-17
2DGLCptspp,0.0,-0.0118958968067406
2DGULRGx,0.0,1.1102230246251565e-16
2DGULRGy,0.0,0.0
2DGULRx,0.0,-0.3590120651675094
2DGULRy,0.0,-0.3590120651675095
2DOXG6PP,0.0,0.0
2HESR,0.0,-0.024706862598613818
3AMACHYD,0.0,-6.938893903907228e-18
3HPADHi,0.0,0.0
3NTD2pp,0.0,0.0
3NTD4pp,0.0,0.0
3NTD7pp,0.0,0.0
3NTD9pp,0.0,0.0
3OXCOAT,0.0,0.0
3PEPTabcpp,0.0,-5.730854510282007e-17
3SLAR,0.0,-0.024706862598613554
4ABZGLUH,0.0,0.0
4HTHRA,-5.659724549777382e-06,-0.0
4PCPpp,0.0,0.0
5DGLCNR,0.0,-1.1102230246251565e-16
5DKGR,0.0,-0.0
AAMYLpp,0.0,0.0
AB6PGH,0.0,0.0
ACACCT,0.0,0.0
ACACT2r,0.0,-2.0251494435002097e-16
ACACT3r,0.0,-2.0251494435002097e-16
ACACT4r,0.0,-2.0251494435002097e-16
ACACT5r,4.968355504095204,0.0
ACACT6r,0.0,-0.0
ACACT7r,0.0,-0.0
ACACT8r,0.0,0.0
ACCOAL,0.0,1.392022410419191e-16
ACGAptspp,0.0,-4.163336342344337e-17
ACMANAptspp,0.0,-0.011895896806740705
ACMUMptspp,0.0,-0.011895896806740712
ACNML,0.0,6.938893903907228e-17
ACOAD1fr,0.0,2.220446049250313e-16
ACOLIPAabctex,0.0,-0.01189589680674045
ACONMT,0.0,-0.12170417502280065
ACONTa,0.0,0.0
ACONTb,0.0,0.0
ACOXT,0.0,0.0
ACP1p,0.0,0.0
ACPPAT120,0.0,-0.15464665848761722
ACPPAT140,0.0,-1.6473605982221122e-16
ACPPAT141,0.0,-1.2390034058712098
ACPPAT160,0.0,1.6833084756533574e-16
ACPPAT161,0.0,-0.11072334720119398
ACPPAT180,0.0,1.7973938715622457e-18
ACPPAT181,0.0,-0.1345151408146741
ACPS1,0.0,-1.699283105393536
ACt2rpp,0.0,-1.0179436271488422e-18
ADK3,0.0,-1.615000139167048e-16
ADK4,0.0,-0.0
ADOCBIK,0.0,-1.419875328423359e-11
ADOCBLabcpp,0.0,1.6473605982221122e-16
AGM3PA,0.0,-1.1102230246251565e-16
AGM3PApp,0.0,0.0
AGM3Pt2pp,0.0,-1.417441857972315
AGM4PA,0.0,0.0
AGM4PApp,0.0,0.0
AGM4PCPpp,0.0,-2.220446049250313e-16
AGMHE,0.0,0.0
AGMt2pp,0.0,-1.4293377547790558
AGPR,0.0,-1.790890611847363e-16
AHGDx,0.0,2.5314368043752622e-17
AI2abcpp,0.0,-0.01189589680674045
AKGDH,0.0,-0.023791793613478045
AKGt2rpp,0.0,0.0
ALATA_D2,0.0,-1.2024125073098985e-16
ALATA_L,12.59056659028878,0.0
ALATA_L2,0.0,-5.735494088495266e-17
ALCD2x,0.0,0.0
ALDD19xr,0.0,0.0
ALKP,0.0,-0.011895896806740587
ALLPI,0.0,0.0
ALLTN,0.0,0.0
ALLULPE,0.0,0.0
ALLabcpp,0.0,-0.01189589680674045
ALPATE160pp,0.0,-3.237056534910936
ALPATG160pp,0.0,-3.2613058630169833
ALR2,0.0,-0.20863572861051352
ALR2x,0.0,-0.2086357286105134
AM3PA,0.0,-1.817803353573513e-16
AM4PA,0.0,0.0
AMMQLT8,0.0,-0.024706862598613336
AMPMS2,0.0,-0.0366027594053532
AMPTASEPG,0.0,2.7755575615628914e-17
APG3PAT120,0.0,-5.730854510282007e-17
APG3PAT140,0.0,5.371375735969558e-17
APG3PAT141,0.0,-0.2324275222239952
APG3PAT160,0.0,-0.023791793613480692
APG3PAT161,0.0,5.371375735969558e-17
APG3PAT180,0.0,2.316021900829674e-17
APG3PAT181,0.0,-5.730854510282007e-17
ARBTNabcpp,0.0,-0.01189589680674045
ARBTptspp,0.0,-4.163336342344337e-17
ARBabcpp,0.0,-0.011895896806740375
ARHGDx,0.0,2.5314368043752622e-17
ARMEPNS,0.0,-0.369992892989117
ASCBptspp,0.0,-0.01189589680674071
ASPO3,0.0,3.380372007946405e-17
ASPO4,0.0,3.389026566919508e-17
ASPT,0.0,-1.3877787807814457e-17
ASPabcpp,0.0,-0.011895896806740393
ASR,0.0,-0.02470686259861373
ATHRDHr,0.0,0.0
BETALDHx,0.0,-1.1102230246251565e-16
BETALDHy,0.0,0.0
BGLA1,0.0,0.0
BMOCOS,0.0,-0.7730807809405715
BMOGDS1,0.0,-1.1102230246251565e-16
BMOGDS2,0.0,0.0
BTS5,0.0,-0.36999289298911725
BUTCT,0.0,0.0
BUTSO3abcpp,0.0,-0.011895896806740485
BWCOGDS1,0.0,-1.1102230246251565e-16
BWCOGDS2,0.0,0.0
BWCOS,0.0,-1.546161561881143
CBIAT,0.0,6.626870455131974e-11
CBIuabcpp,0.0,-6.739626844925729e-13
CBL1abcpp,0.0,9.690353894981244e-11
CBLAT,0.0,3.103435477564529e-16
CD2abcpp,0.0,-0.011895896806740539
CD2t3pp,0.0,-1.0742751471939116e-16
CDGUNPD,0.0,0.0
CELBpts,0.0,1.3877787807814457e-17
CFAS160E,0.0,-0.2434083500456013
CFAS160G,0.0,-0.6963674976868514
CFAS180E,0.0,-0.2434083500456013
CFAS180G,0.0,-0.6963674976868514
CGLYabcpp,0.0,-1.7973938715622457e-18
CHLabcpp,0.0,-0.011895896806740601
CHLt3pp,0.0,1.7973938715622457e-18
CHOLID,0.0,0.0
CHTBSptspp,0.0,-0.011895896806740722
CINNDO,0.0,3.3306690738754696e-16
CLIPAabctex,0.0,-0.01189589680674045
COBALT2t3pp,0.0,-5.247586653221557e-11
COBALT2tpp,1.1098070576303253e-06,2.6237879552350418e-11
COLIPAPabctex,0.0,-0.01189589680674045
COLIPAabctex,0.0,-0.01189589680674045
CPGNabcpp,0.0,-0.01189589680674045
CPH4S,0.0,-5.551115123125783e-17
CPL,0.0,0.0
CPMPS,0.0,0.0
CRNCAL2,0.0,-1.8620128732498376
CRNCAR,0.0,0.0
CRNCDH,0.0,0.0
CRNDCAL2,0.0,-1.8620128732498376
CRNDabcpp,0.0,-0.01189589680674047
CRNDt2rpp,0.0,-1.0742751471939116e-16
CRNabcpp,0.0,-0.01189589680674047
CRNt2rpp,0.0,-1.0742751471939116e-16
CTBTCAL2,0.0,-1.8620128732498376
CTBTabcpp,0.0,-0.01189589680674047
CTBTt2rpp,0.0,-1.0742751471939116e-16
CTECOAI6,0.0,0.0
CTECOAI7,0.0,0.0
CTECOAI8,0.0,0.0
CU1abcpp,0.0,-0.011895896806740516
CU2abcpp,0.0,-0.02379179361348105
CURR,0.0,-0.024706862598613717
CUt2pp,0.0,0.0
CYANST,0.0,0.0
CYSDS,0.0,-0.011895896806740105
CYSSADS,0.0,-1.3877787807814457e-17
CYSTL,0.0,-0.011895896806740417
CYSabc2pp,0.0,-1.7973938715622457e-18
CYSabcpp,0.0,-0.023791793613481056
CYTBD2pp,0.0,-0.024706862598613093
CYTBDpp,0.0,-0.024706862598613086
CYTK2,0.0,0.0
DAGK120,0.0,-1.1102230246251565e-16
DAGK140,0.0,-0.011895896806740608
DAGK141,0.0,-0.011895896806740601
DAGK160,0.0,-1.1102230246251565e-16
DAGK161,0.0,-1.1102230246251565e-16
DAGK180,0.0,1.1102230246251565e-16
DAGK181,0.0,-1.1102230246251565e-16
DASYN120,0.0,-2.549382192582864
DASYN140,0.0,2.42861286636753e-17
DASYN141,0.0,-3.122502256758253e-17
DGK1,0.0,-0.0
DGUNC,0.0,0.0
DHACOAH,0.0,0.0
DHAPT,0.0,0.0
DHBD,0.0,0.0
DHBS,0.0,-1.1102230246251565e-16
DHBSZ3FEabcpp,0.0,-0.01189589680674045
DHCIND,0.0,0.0
DHCINDO,0.0,0.0
DHCURR,0.0,-0.024706862598613717
DHDPRy,0.05210146900888172,-1.1102230246251565e-16
DHMPTR,0.0,-0.024706862598613717
DHORD2,0.0,-6.76074401589281e-17
DHORD5,0.014274539588930714,-2.7755575615628914e-17
DHPPD,0.0,-1.1102230246251565e-16
DHPPDA2,0.0,-6.938893903907228e-18
DHPS2,0.0,2.42861286636753e-17
DKGLCNR1,0.0,-3.7895668207585794e-16
DKGLCNR2x,0.0,1.1102230246251565e-16
DKGLCNR2y,0.0,0.0
DMPPS,0.0,-2.155320730399282e-16
DMQMT,0.0,-0.12170417502280076
DOXRBCNtpp,0.0,-1.0742751471939116e-16
DSBDR,0.0,-0.02470686259861361
DSERDHr,0.0,0.0
DTARTD,0.0,-1.3877787807814457e-17
DXYLTD,0.0,0.0
E4PP,0.0,-0.27696087950050885
EAR100x,0.0,-1.1102230246251565e-16
EAR120x,0.0,-1.1102230246251565e-16
EAR121x,0.0,1.1102230246251565e-16
EAR140x,0.0,0.0
EAR141x,0.0,-1.1102230246251565e-16
EAR160x,0.0,2.345432124865269e-16
EAR161x,0.0,0.0
EAR180x,0.0,-1.0450977057741253e-16
EAR181x,0.0,1.1102230246251565e-16
EAR40x,5.659724549777383e-06,-2.220446049250313e-16
EAR60x,5.659724549777383e-06,-8.326672684688674e-17
EAR80x,5.6597245497773825e-06,0.0
ECA4COLIPAabctex,0.0,-0.01189589680674045
ECOAH1,0.0,-0.0
ECOAH2,0.0,-0.0
ECOAH3,0.0,-0.0
ECOAH4,0.0,-0.0
ECOAH5,0.0,-0.0
ECOAH6,0.0,-0.0
ECOAH7,0.0,-0.0
ECOAH8,0.0,-0.0
EDD,0.0,0.0
ENLIPAabctex,0.0,-0.01189589680674045
F1PP,0.13240330555184163,-1.7973938715622457e-18
F6PP,0.0,-0.011895896806740412
FACOAE100,0.0,0.0
FACOAE120,0.0,-1.5071186185154275
FACOAE140,0.0,-1.6910474845273278
FACOAE141,0.0,-1.6663406219287142
FACOAE160,0.0,-0.011895896806740493
FACOAE161,0.0,-1.850269487940615
FACOAE180,0.0,-0.023791793613480654
FACOAE181,0.0,-2.0341983539525157
FACOAE60,0.0,-1.47403878197236e-16
FACOAE80,0.0,0.0
FACOAL100t2pp,0.0,-5.551115123125783e-17
FACOAL120t2pp,0.0,-5.551115123125783e-17
FACOAL140t2pp,0.0,-5.551115123125783e-17
FACOAL141t2pp,0.0,-5.551115123125783e-17
FACOAL160t2pp,0.0,3.885780586188048e-16
FACOAL161t2pp,0.0,1.6653345369377348e-16
FACOAL180t2pp,0.0,-5.551115123125783e-17
FACOAL181t2pp,0.0,-5.551115123125783e-17
FACOAL60t2pp,0.0,-0.011895896806739754
FACOAL80t2pp,0.0,-2.7755575615628914e-16
FADRx2,0.0,3.4471492489644967e-17
FE2abcpp,0.0,-0.01189589680674034
FE2t2pp,0.0,-1.6720530803913685e-18
FE3DCITabcpp,0.0,-5.730854510282007e-17
FECRMabcpp,0.0,-0.01189589680674045
FEENTERabcpp,0.0,-0.01189589680674045
FEOXAMabcpp,0.0,-0.01189589680674045
FEROpp,0.0,-0.0969973124241883
FHL,0.0,-5.204170427930421e-17
FLVR,0.0,-1.4037158231953097
FMNRx2,0.0,-1.1102230246251565e-16
FORCT,0.0,3.9970718082333724e-17
FRD2,4.9748535156054094,-1.3877787807814457e-17
FRD3,0.0,1.3877787807814457e-17
FRUpts2pp,0.0,-1.3877787807814457e-17
FRUptspp,0.0,-0.011895896806740426
FUSAtpp,0.0,-1.0742751471939116e-16
G1PP,0.0,-0.011895896806741246
G1PPpp,0.0,-2.7755575615628914e-17
G2PP,0.0,-1.7973938715622457e-18
G2PPpp,0.0,-1.3877787807814457e-17
G3PCabcpp,0.0,-0.011895896806740481
G3PD5,0.0,-2.782594039796917e-16
G3PEabcpp,0.0,-1.128196963340779e-16
G3PGabcpp,0.0,-1.128196963340779e-16
G3PIabcpp,0.0,-0.011895896806740474
G3PSabcpp,0.0,-1.7973938715622457e-18
G6PP,0.0,-0.011895896806741194
GALTptspp,0.0,-4.163336342344337e-17
GALabcpp,0.0,-0.011895896806740516
GAMptspp,0.0,-1.3877787807814457e-17
GDPDPK,0.0,-0.011895896806740327
GDPMNH,0.0,-0.01189589680674041
GDPTPDP,0.0,5.551115123125783e-17
GGGABADr,0.0,-0.0
GHBDHx,0.0,-0.0
GLCATr,0.0,0.0
GLCDpp,0.0,-0.019826494677899695
GLCRAL,0.0,0.0
GLCabcpp,0.0,-0.011895896806741005
GLCptspp,0.0,1.3877787807814457e-17
GLDBRAN2,0.0,2.7755575615628914e-17
GLTPD,0.0,0.0
GLUDy,9.240634897743421,0.0
GLUSy,0.0,-1.1102230246251565e-16
GLUabcpp,0.0,-0.011895896806740396
GLYAT,0.0,6.864903375348665e-17
GLYBabcpp,0.0,-0.011895896806740601
GLYBt2pp,0.0,-2.1585534775233653e-16
GLYBt3pp,0.0,1.7973938715622457e-18
GLYC2Pabcpp,0.0,-0.011895896806740386
GLYC3Pabcpp,0.0,-0.01189589680674032
GLYCLTDy,0.0,-2.219758962659319e-16
GLYCTO2,0.0,-1.4332931809738413e-16
GLYCTO3,0.0,-1.4332931809738413e-16
GLYCTO4,0.0,-2.027736275951467e-16
GMHEPAT,0.0,-1.1102230246251565e-16
GMHEPK,0.0,-0.011895896806740112
GMHEPPA,0.0,-1.232595164407831e-32
GMPR,0.0,-0.011895896806740264
GNK,0.0,-5.551115123125783e-17
GNP,0.0,-0.011895896806740382
GRXR,0.0,-2.018043891371895e-16
GTHRDHpp,0.0,-5.551115123125783e-17
GTHRDabc2pp,0.0,-0.023791793613481153
GTHRDabcpp,0.0,1.0742751471939116e-16
GTPDPDP,0.0,-0.011895896806740306
GTPDPK,0.0,-0.011895896806740622
GUAPRT,0.0,-3.469446951953614e-18
HACD1,0.0,2.753424953304353e-16
HACD2,0.0,5.062873608750524e-16
HACD3,0.0,-1.0125747217501049e-16
HACD4,0.0,1.0125747217501049e-16
HACD5,0.0,-3.037724165250315e-16
HACD6,0.0,-3.037724165250315e-16
HACD7,0.0,-1.0125747217501049e-16
HACD8,0.0,2.0251494435002097e-16
HADPCOADH3,0.0,1.0125747217501049e-16
HBZOPT,0.0016139682561008375,5.204170427930421e-17
HEPT1,0.0,-5.551115123125783e-17
HEPT2,0.0,-5.551115123125783e-17
HG2abcpp,0.0,-0.01189589680674045
HISTD,0.010345028061499097,0.0
HMPK1,5.479642405011737e-06,0.0
HOMt2pp,0.0,-0.282298781913787
HPPK2,0.0,-0.011895896806740462
HPPPNDO,0.0,5.551115123125783e-17
HPYRI,-1.3934081963972424,-0.0
HPYRP,0.0,-4.355817200936358e-17
HXCT,0.0,1.1102230246251565e-16
HXPRT,0.0,2.42861286636753e-17
HYD1pp,0.0,4.9538279881867126e-17
HYD2pp,0.0,5.347786509958092e-17
HYD3pp,0.0,-1.2534079117087729e-19
I2FE2SR,0.0,0.0
I2FE2SS,0.0020699323822638534,1.1102230246251565e-16
I2FE2SS2,0.0018874164356987352,1.1102230246251565e-16
I2FE2ST,0.00018251594656511834,-2.7755575615628914e-17
I4FE4ST,0.0018874164356987345,0.0
ICL,0.0,-0.011895896806739092
ICYSDS,0.007914697635925177,0.0
ILEabcpp,0.0,-5.730854510282007e-17
INDOLEt2pp,0.0,-1.7973938715622457e-18
IPDPS,0.062243070029703584,-5.551115123125783e-17
K2L4Aabctex,0.0,-0.011895896806740473
Kt2pp,0.0,-1.57569225662375e-10
Kt3pp,0.0,1.5756901080734553e-10
LDGUNPD,0.0,-0.023791793613481126
LDH_D2,0.0,-4.768150788727851e-17
LEUTAi,0.05277047996818201,0.0
LIPACabcpp,0.0,-0.01189589680674045
LIPAabcpp,0.0,-0.011895896806740516
LIPAabctex,0.0,-0.01189589680674043
LIPOS,5.659724549777381e-06,-2.220446049250313e-16
LKDRA,0.0,1.1861650642400116e-17
LPADSS,0.0,0.0
LPLIPAL1A120pp,0.0,-1.6833084756533574e-16
LPLIPAL1A140pp,0.0,-5.730854510282007e-17
LPLIPAL1A141pp,0.0,-5.730854510282007e-17
LPLIPAL1A160pp,0.0,-5.730854510282007e-17
LPLIPAL1A161pp,0.0,5.371375735969558e-17
LPLIPAL1A180pp,0.0,1.6473605982221122e-16
LPLIPAL1A181pp,0.0,1.6473605982221122e-16
LPLIPAL1E120pp,0.0,-5.730854510282007e-17
LPLIPAL1E140pp,0.0,-1.6833084756533574e-16
LPLIPAL1E141pp,0.0,-1.6833084756533574e-16
LPLIPAL1E160pp,0.0,-5.730854510282007e-17
LPLIPAL1E161pp,0.0,-5.730854510282007e-17
LPLIPAL1E180pp,0.0,-5.730854510282007e-17
LPLIPAL1E181pp,0.0,-5.730854510282007e-17
LPLIPAL1G120pp,0.0,-5.730854510282007e-17
