,ids,growth,status
550,{'4CMLCL_kt'},0.7097712093950316,optimal
551,{'PLIPA2A120pp'},0.7097712093950316,optimal
552,{'BIOMASS_PROTEIN'},4.546661450194636e-15,optimal
553,{'CHPHYS'},0.7097712093951073,optimal
554,{'MPOMC1_1'},0.709771209394883,optimal
555,{'DHORD2'},0.709771209394883,optimal
556,{'T4HCINNMtex'},0.709771209394883,optimal
557,{'LPLIPAL2E140'},0.709771209394883,optimal
558,{'F6PP'},0.709771209394883,optimal
559,{'EX_arbt_e'},0.709771209394883,optimal
560,{'PROD3'},0.709771209394883,optimal
561,{'PGSA141'},0.709771209394883,optimal
562,{'NTD5'},0.709771209394883,optimal
563,{'ORNabcpp'},0.709771209394883,optimal
564,{'EX_4hpro_LT_e'},0.709771209394883,optimal
565,{'LPLIPAL1A180pp'},0.709771209394883,optimal
566,{'QRr'},0.709771209394883,optimal
567,{'PRAIS'},-4.98828295662204e-12,optimal
568,{'UHGADA2'},0.7097712093951782,optimal
569,{'DM_dialurate_c'},0.0,optimal
570,{'NDPK4'},0.7097712093951464,optimal
571,{'URIDK2r'},0.7097711151682521,optimal
572,{'OPAH'},0.7097712093953925,optimal
573,{'COALCDH'},0.7097712093952919,optimal
574,{'FOMETRi'},0.7097712093952919,optimal
575,{'HACD1i'},0.7097712093952919,optimal
576,{'EX_murein4p4p_e'},0.7097712093952919,optimal
577,{'EAR80x'},0.7097712093953054,optimal
578,{'DM_PHB_c'},0.709771209395309,optimal
579,{'THRt2pp'},0.709771209395309,optimal
580,{'EX_glyb_e'},0.709771209395309,optimal
581,{'APH180'},0.709771209395309,optimal
582,{'THRabc'},0.709771209395309,optimal
583,{'NDPK9'},0.709771209395309,optimal
584,{'MALTtexi'},0.709771209395309,optimal
585,{'CTECOAI8'},0.709771209395309,optimal
586,{'ACS'},0.709771209395309,optimal
587,{'ACHBSb'},0.709771209395309,optimal
588,{'EX_uri_e'},0.709771209395309,optimal
589,{'GCCb'},0.709771209395309,optimal
590,{'EX_citm_e'},0.709771209395309,optimal
591,{'PYDXO'},0.709771209395309,optimal
592,{'GLYALDDy'},0.709771209395309,optimal
593,{'DTMPK'},4.083537158520384e-15,optimal
594,{'LPLIPAL2E181'},0.7097712093951203,optimal
595,{'EX_h2s_e'},0.7097712093951593,optimal
596,{'EX_photon650_e'},0.7097712093951593,optimal
597,{'EX_frmd_e'},0.7097712093951593,optimal
598,{'COBALT2tpp'},0.7097711964586777,optimal
599,{'EX_f6p_e'},0.7097712093948735,optimal
600,{'ACKr'},0.7097712093951593,optimal
601,{'SFGTHi'},0.7097702705911085,optimal
602,{'3SLAR'},0.7097712093952648,optimal
603,{'NAtex'},0.0,optimal
604,{'VALt2rpp'},0.7097712093950997,optimal
605,{'OPHHXy'},0.7097712093950987,optimal
606,{'EX_photon510_e'},0.7097712093950987,optimal
607,{'O16AT'},0.7097712093950987,optimal
608,{'ACMANAptspp'},0.7097712093950987,optimal
609,{'PAPA_HDE_PALM'},0.7097712093950987,optimal
610,{'CTPS2'},0.7097712093950987,optimal
611,{'AKGDH'},0.7097712093950987,optimal
612,{'EX_fru_e'},0.7097712093950987,optimal
613,{'NADH18pp'},0.7097712093950987,optimal
614,{'DCAtex'},0.7097712093950987,optimal
615,{'PGSA183_9_12_15'},0.7097712093950987,optimal
616,{'PGP160abcpp'},0.7097712093950987,optimal
617,{'SUCBZT1'},0.7097712093950987,optimal
618,{'GHMT2r'},0.7097712093950987,optimal
619,{'PAPA_OLE_PALM'},0.7097712093953221,optimal
620,{'HPYRRx'},0.7097712093953221,optimal
621,{'PRAMPC'},0.0,optimal
622,{'PHACOAOR'},0.7097712093950403,optimal
623,{'DUTPDP'},0.709771209395045,optimal
624,{'DAGK180'},0.709771209395045,optimal
625,{'MGt5'},0.709771209395045,optimal
626,{'EX_gmp_e'},0.7097712093952248,optimal
627,{'NAD_H2'},0.7097712093952248,optimal
628,{'4CMCOAS'},0.7097712093952248,optimal
629,{'ZXANHX'},0.7097712093952248,optimal
630,{'PC6AR_1'},0.7097712093952248,optimal
631,{'SQD2_161'},0.709771209395045,optimal
632,{'PLIPA1E141pp'},0.709771209395045,optimal
633,{'PG181abcpp'},0.709771209395045,optimal
634,{'MEOHtex'},0.709771209395045,optimal
635,{'I2FE2SS'},0.7097251494605649,optimal
636,{'PG120abcpp'},0.7097712093949727,optimal
637,{'PFK_2'},0.7097712093952451,optimal
638,{'LPLIPAL2A120'},0.7097712093952451,optimal
639,{'ACMANAtex'},0.7097712093952451,optimal
640,{'SHCHF'},0.7097712093952451,optimal
641,{'FEENTERabcpp'},0.7097712093952451,optimal
642,{'KAT2'},0.7097712093952451,optimal
643,{'EX_rib__D_e'},0.7097712093952451,optimal
644,{'LPLIPAL1E120pp'},0.7097712093952451,optimal
645,{'CITtex'},0.7097712093952451,optimal
646,{'CPGNtonex'},0.7097712093952451,optimal
647,{'EX_aso3_e'},0.7097712093952451,optimal
648,{'MBCOAi'},0.7097712093952451,optimal
649,{'4HBZtex'},0.7097712093952451,optimal
650,{'BWCOGDS1'},0.7097712093952451,optimal
651,{'PRFGS'},0.7097712093952451,optimal
652,{'ACOAD2'},0.7097712093951379,optimal
653,{'NTRNO'},0.689129411321317,optimal
654,{'PPGPPDP'},0.7097712093957245,optimal
655,{'ACNML'},0.7097712093950023,optimal
656,{'HPYRP'},0.7097712093950023,optimal
657,{'EX_malthp_e'},0.7097712093950023,optimal
658,{'EX_damp_e'},0.7097712093950023,optimal
659,{'GUAPRT'},0.7097712093950023,optimal
660,{'ASP1DC'},-2.823329303704466e-11,optimal
661,{'DNMPPA'},0.709752204438343,optimal
662,{'METOX2s'},0.7097712093950831,optimal
663,{'RBFSb'},0.7097712093951581,optimal
664,{'ALR2'},0.7097712093951581,optimal
665,{'SUCRtex'},0.7097712093951581,optimal
666,{'CYSDS'},0.7097712093951581,optimal
667,{'3HAD120'},0.7097712093951581,optimal
668,{'KAT5'},0.7097712093951581,optimal
669,{'EX_for_e'},0.7097712093951581,optimal
670,{'EX_ni2_e'},0.7097712093951581,optimal
671,{'C181SN'},0.7097712093951581,optimal
672,{'SADT'},0.7095102995511496,optimal
673,{'EPMEACPR'},1.8032387494127245e-14,optimal
674,{'SK_amylose_c'},0.7097712093952001,optimal
675,{'EX_g3pi_e'},0.7097712093951488,optimal
676,{'LACZ'},0.7097712093951488,optimal
677,{'3OAS161'},0.7097712093951754,optimal
678,{'Cobalt2abcppI'},0.7097712093949653,optimal
679,{'OMAIS'},0.7097712093949653,optimal
680,{'GLYCOGENtex'},0.7097712093949653,optimal
681,{'GF6PTA'},1.027367148775698e-15,optimal
682,{'AMAOTr'},0.0,optimal
683,{'CPGNabcpp'},0.7097712093951659,optimal
684,{'SUCCabc'},0.7097712093951286,optimal
685,{'FDMO'},0.7097712093951286,optimal
686,{'EX_cgly_e'},0.7097712093951286,optimal
687,{'MECDPS'},-5.526146388370533e-14,optimal
688,{'EX_ghb_e'},0.7097712093790369,optimal
689,{'2PGLYCtcx'},0.7097712093951782,optimal
690,{'MG2tpp'},0.7097712093951782,optimal
691,{'ADOCBLS'},0.0,optimal
692,{'CFAS160G'},0.7097712093952805,optimal
693,{'UDCPDP'},1.6443782883523305e-15,optimal
694,{'THZPSN3'},0.7097712094511466,optimal
695,{'EX_man_e'},0.7097712093951477,optimal
696,{'BIOMASS_MISC'},1.8846138373252267e-16,optimal
697,{'ICDHyr'},-1.0010282099957452e-12,optimal
698,{'AIRC2'},0.7097712093951608,optimal
699,{'OXAtpp'},0.7097712093951203,optimal
700,{'GND'},0.7097712093951203,optimal
701,{'4HBZR'},0.7097711080371196,optimal
702,{'BZFtex'},0.7097712093951123,optimal
703,{'PPAt4pp'},0.7097712093951203,optimal
704,{'CITMS'},0.7097712093951203,optimal
705,{'EX_mso3_e'},0.7097712093951203,optimal
706,{'URItex'},0.7097712093951203,optimal
707,{'METSOXR1'},0.7097712093951203,optimal
708,{'ORNTAC'},0.7097712093951203,optimal
709,{'APH141'},0.7097712093951203,optimal
710,{'PA160abcpp'},0.7097712093951203,optimal
711,{'FORt2pp'},0.7097712093951203,optimal
712,{'EX_enter_e'},0.7097712093951203,optimal
713,{'EX_ibt_e'},0.7097712093951203,optimal
714,{'TSULabc'},0.7097712093951203,optimal
715,{'S2FE2SR'},0.7097712093951203,optimal
716,{'MDDCP2ex'},0.7097712093951203,optimal
717,{'GLYC3Pt6pp'},0.7097712093951203,optimal
718,{'ALCD2y'},0.7097712093951203,optimal
719,{'CHLt3pp'},0.7097712093951203,optimal
720,{'NADPHQR2'},0.7097712093951203,optimal
721,{'BAMPPALDOX'},0.7097712093951203,optimal
722,{'CYANST'},0.7097712093951203,optimal
723,{'AKGt2rpp'},0.7097712093951203,optimal
724,{'CPPPGOAN2'},0.7097712093951203,optimal
725,{'NADH16pp'},0.7097712093951203,optimal
726,{'O2tpp'},0.7008375778734557,optimal
727,{'CYO1bpp_syn'},0.7097712093949196,optimal
728,{'EX_rnam_e'},0.7097712093952818,optimal
729,{'FBP'},0.7097712093952818,optimal
730,{'SQLS'},0.7097712093950838,optimal
731,{'Htcx'},0.7097712093950838,optimal
732,{'UDPG4E'},0.7097712093950838,optimal
733,{'APG3PAT181'},0.7097712093950838,optimal
734,{'PGSA160'},0.7097712093950838,optimal
735,{'AGMt2pp'},0.7097712093950838,optimal
736,{'FASm240'},0.7097712093950838,optimal
737,{'H1CTDS'},-1.3359009131211717e-15,optimal
738,{'FDMO6_1'},0.7097712093950942,optimal
739,{'XYLabcpp'},0.7097712093948773,optimal
740,{'EX_h2_e'},0.7097712093948773,optimal
741,{'DNTPPA'},0.7097522044380452,optimal
742,{'G2PPpp'},0.7097712093949112,optimal
743,{'ISETACabcpp'},0.7097712093948773,optimal
744,{'CELBpts'},0.7097712093948773,optimal
745,{'ARGDC'},0.7097712093948773,optimal
746,{'UHBZ1t_pp'},0.7097712093948773,optimal
747,{'PHCD'},0.7097712093948773,optimal
748,{'NTD4'},0.7097712093948773,optimal
749,{'3PEPTabcpp'},0.7097712093948773,optimal
750,{'MTHFR2_1'},0.7097712093948773,optimal
751,{'DHPPDA2'},0.7097712093948773,optimal
752,{'CYTBO3_4pp'},0.7097712093948773,optimal
753,{'H2Otex'},0.12129807226240372,optimal
754,{'FEOXAMtonex'},0.7097712093950648,optimal
755,{'EX_imp_e'},0.7097712093951103,optimal
756,{'Kt2r'},0.7097712093951103,optimal
757,{'FACOAE180'},0.7097712093951555,optimal
758,{'4ABUTD'},0.7097712093951555,optimal
759,{'NTPP11'},0.7097712093951555,optimal
760,{'PC11M'},-1.0919853665629183e-15,optimal
761,{'LPLIPAL2ATE181'},0.7097712093949904,optimal
762,{'GTHRDH_syn'},0.709771209395113,optimal
763,{'GLU5K'},0.709771209395113,optimal
764,{'DGDGS_HDE_HDE'},0.7097712093952759,optimal
765,{'FACOAE141'},0.7097712093952759,optimal
766,{'LPLIPAL2A160'},0.7097712093952759,optimal
767,{'EX_sbt__D_e'},0.7097712093952759,optimal
768,{'FE3HOXabcpp'},0.7097712093952759,optimal
769,{'FADRx2'},0.7097712093952759,optimal
770,{'AMPTASEPG'},0.7097712093952759,optimal
771,{'FDMO2'},0.7097712093952759,optimal
772,{'N2tex'},2.9926295760682745e-13,optimal
773,{'GLYK'},0.7097712094409135,optimal
774,{'OMMBLHXy'},0.7097712093951255,optimal
775,{'MOTH4'},0.7097712093951255,optimal
776,{'COUCOAtpp'},0.7097712093951255,optimal
777,{'EX_glcur_e'},0.7097712093951255,optimal
778,{'ALDD2y'},0.7097712093951469,optimal
779,{'HACD4i'},0.7097712093948503,optimal
780,{'FORCT'},0.7097712093948503,optimal
781,{'HC34DS'},-2.0658743812110882e-14,optimal
782,{'PTHRpp'},0.7097712093950099,optimal
783,{'MDDEP2pp'},0.7097712093952524,optimal
784,{'CSND'},0.7097712093952524,optimal
785,{'FACOAL60t2pp'},0.7097712093952524,optimal
786,{'AHSERL2'},0.7097712093952524,optimal
787,{'EX_glyc2p_e'},0.7097712093952524,optimal
788,{'ORPT'},8.044745545880055e-16,optimal
789,{'EX_ac_e'},0.642313808098531,optimal
790,{'RIBtex'},0.7097712093951647,optimal
791,{'AMID2'},0.7097712093951647,optimal
792,{'CYTDt2'},0.7097712093951647,optimal
793,{'4HPROLTtex'},0.7097712093951647,optimal
794,{'PA161abcpp'},0.7097712093951647,optimal
795,{'PYDXPP'},0.7097712093951647,optimal
796,{'ADCPS1'},0.7097712093951647,optimal
797,{'LPLIPAL2ATE141'},0.7097712093951647,optimal
798,{'MEPNabcpp'},0.7097712093951647,optimal
799,{'NTP5'},0.7097712093951647,optimal
800,{'MNabc'},0.7097712093951647,optimal
801,{'SULabc'},0.7097712093951647,optimal
802,{'PC17M'},0.709771209395138,optimal
803,{'3HAD161'},0.7097712094784216,optimal
804,{'ADOCBIK'},0.7097712093953656,optimal
805,{'NMNAT'},0.7097712093953656,optimal
806,{'BZFDC'},0.7097712093953656,optimal
807,{'DKGLCNR1'},0.7097712093953656,optimal
808,{'ILEabc'},0.7097712093953656,optimal
809,{'URIt2'},0.7097712093953656,optimal
810,{'HSDy'},0.7097712093953656,optimal
811,{'AI2abcpp'},0.7097712093953656,optimal
812,{'H4THDPR'},0.7097712093953656,optimal
813,{'PMPK'},-2.8548054631980634e-15,optimal
814,{'PLIPA2E160pp'},0.7097712093951835,optimal
815,{'CYSTL'},0.709771209395088,optimal
816,{'ACACtex'},0.709771209395088,optimal
817,{'AAMYL_1'},0.709771209395088,optimal
818,{'GPDDA5'},0.709771209395088,optimal
819,{'NAt3_1'},0.709771209395088,optimal
820,{'SUCDi'},0.709771209395088,optimal
821,{'LPLIPAL2G160'},0.709771209395088,optimal
822,{'ACGAptspp'},0.709771209395088,optimal
823,{'HKNTDH'},0.709771209395088,optimal
824,{'U23GAAT2'},0.709771209395088,optimal
825,{'MSBENZMT'},0.709771209395088,optimal
826,{'AKGDb'},0.709771209395088,optimal
827,{'NDPK1'},0.7097712094064401,optimal
828,{'SQDGS_HDE_PALM'},0.7097712093951333,optimal
829,{'AMPMS'},0.7097712093951333,optimal
830,{'PPK2r'},0.7097712093951333,optimal
831,{'DMPMT2'},8.932776145856741e-16,optimal
832,{'PTHPS'},0.0,optimal
833,{'BACCL'},0.0,optimal
834,{'PG140abcpp'},0.7097712093952607,optimal
835,{'FACOAL180t2pp'},0.7097712093951619,optimal
836,{'CMtpp'},0.7097712093951619,optimal
837,{'MDDCP2pp'},0.7097712093951619,optimal
838,{'PPAKr'},0.7097712093951619,optimal
839,{'GLCBRAN3'},0.7097712093951619,optimal
840,{'TRPTRS'},0.7097712093951619,optimal
841,{'ACOAD5_1'},0.7097712093951619,optimal
842,{'SUCBZT2'},0.7097712093951619,optimal
843,{'ALDD31_1'},0.7097712093951766,optimal
844,{'ABUTD'},0.7097712093951766,optimal
845,{'ASPT'},0.7097712093951766,optimal
846,{'3OAR180'},0.7097712093951766,optimal
847,{'MALDt2_2pp'},0.7097712093951766,optimal
848,{'HG2abcpp'},0.7097712093951766,optimal
849,{'NTP10'},0.7097712093951766,optimal
850,{'EX_glyclt_e'},0.7097712093951766,optimal
851,{'NDH2_syn'},0.7097712093951766,optimal
852,{'FORtex'},0.7097712093951766,optimal
853,{'PROTRS'},0.7097712093951766,optimal
854,{'ECOAH2'},0.6222630106025223,optimal
855,{'Ktex'},0.7097712093951156,optimal
856,{'GLDBRAN2'},0.7097712093950792,optimal
857,{'NTD3'},0.7097712093950792,optimal
858,{'PE160abcpp'},0.7097712093950792,optimal
859,{'GLTPD'},0.7097712093950792,optimal
860,{'SQD2_183_6_9_12'},0.7097712093950792,optimal
861,{'ACHBS'},0.7097712093950792,optimal
862,{'ILEabcpp'},0.7097712093951095,optimal
863,{'DAGK120'},0.7097712093951095,optimal
864,{'MMCD'},0.7097712093951095,optimal
865,{'S2FE2SS2'},0.7097712093951095,optimal
866,{'ORNDC'},1.6521281632340156e-15,optimal
867,{'EX_ile__L_e'},0.7097712093951503,optimal
868,{'FEENTERtonex'},0.7097712093950174,optimal
869,{'LPLIPAL2A180'},0.7097712093950174,optimal
870,{'DADNt2'},0.7097712093950174,optimal
871,{'ALATRS'},0.7097712093950174,optimal
872,{'DHPPDA'},0.7097712093950174,optimal
873,{'FBA2'},0.7097712093950981,optimal
874,{'IPDDI'},0.7097712093950823,optimal
875,{'UMPK'},-2.8858213348367395e-15,optimal
876,{'ACLSb'},0.709771209395215,optimal
877,{'MG2uabcpp'},0.7097712093951764,optimal
878,{'Bztex'},0.7097712093951764,optimal
879,{'OHPHM'},0.7097712093951764,optimal
880,{'GLCNt2rpp'},0.7097712093951764,optimal
881,{'EAR120x'},0.7097712093951764,optimal
882,{'HACD7i'},0.7097712093951764,optimal
883,{'EX_ser__L_e'},0.7097712093951764,optimal
884,{'DHNCOAT'},0.7097712093951764,optimal
885,{'PLIPA2A140pp'},0.7097712093951764,optimal
886,{'G1Ptex'},0.7097712093951764,optimal
887,{'DM_ac_c'},0.7097712093951764,optimal
888,{'EX_h_e'},0.7097712093951672,optimal
889,{'EX_cit_e'},0.7097712093950326,optimal
890,{'DHORD3um'},0.7097712093950326,optimal
891,{'SGSAD'},0.7097712093950326,optimal
892,{'LPLIPAL2G140'},0.7097712093950326,optimal
893,{'PUTA3'},0.7097712093950326,optimal
894,{'CCGS'},0.7097712093950326,optimal
895,{'FOLD3'},0.7097712093950326,optimal
896,{'ARBTptspp'},0.7097712093950326,optimal
897,{'EAR40x'},0.7097712093950326,optimal
898,{'NGAM_D1um'},0.016767697875276027,optimal
899,{'ACOAH'},0.709771209395544,optimal
900,{'NADHHS'},0.7097712093951027,optimal
901,{'SUCD1'},0.7074495157271555,optimal
902,{'AMMQT8_2'},0.709771209395231,optimal
903,{'POR_syn'},0.7097712093951027,optimal
904,{'GLUTRS'},-3.145619635153301e-13,optimal
905,{'ALCD4'},0.7097712093951206,optimal
906,{'THRD'},0.7097712093950724,optimal
907,{'HXAtex'},0.7097712093950724,optimal
908,{'DM_5drib_c'},0.0,optimal
909,{'NTPP1'},0.709771209395137,optimal
910,{'3OAR120'},0.7097712093951564,optimal
911,{'HPYRpp'},0.7097712093951564,optimal
912,{'PGCD'},0.7097712093951564,optimal
913,{'PREPHACPH'},0.7097712093951564,optimal
914,{'EX_salchs4_e'},0.7097712093951564,optimal
915,{'HPYRtex'},0.7097712093951564,optimal
916,{'MPML'},-3.16628989331986e-13,optimal
917,{'FBA'},0.7097712093951568,optimal
918,{'EX_dgmp_e'},0.7097712093951328,optimal
919,{'MTHFD'},0.7097712093951328,optimal
920,{'MOBDabcpp'},0.0,optimal
921,{'HXCT'},0.7097712093971501,optimal
922,{'EX_eths_e'},0.7097712093951278,optimal
923,{'CYTBDpp'},0.709771209395039,optimal
924,{'DHPS2'},0.709771209395039,optimal
925,{'CYSS_2'},0.709771209395039,optimal
926,{'DASYN182_9_12'},0.7097712093950298,optimal
927,{'3HAD100'},0.7097712093681624,optimal
928,{'EX_val__L_e'},0.7097712093951595,optimal
929,{'EX_so4_e'},2.379842833620719e-13,optimal
930,{'SERtex'},0.7097712094532761,optimal
931,{'MECDPDH5'},0.7097712093951114,optimal
932,{'4HTHRK'},0.7097710994406866,optimal
933,{'EX_34dhcinm_e'},0.7097712093951174,optimal
934,{'PLIPA2G140pp'},0.7097712093951165,optimal
935,{'ACYP'},0.7097712093951165,optimal
936,{'MN2t3pp'},0.7097712093951165,optimal
937,{'MLTG3'},0.7097712093951165,optimal
938,{'AMALT2'},0.7097712093951165,optimal
939,{'CINNDO'},0.7097712093951165,optimal
940,{'GLCP'},0.7097712093951165,optimal
941,{'MTHFR2'},0.7097712093951165,optimal
942,{'FASm220'},0.7097712093951196,optimal
943,{'BIOMASS_CARB'},0.0,optimal
944,{'EX_n2_e'},-8.531015564306981e-14,optimal
945,{'EX_urate_e'},0.7097712093983204,optimal
946,{'PHYPQOX'},0.7097712093950738,optimal
947,{'FRUtex'},0.7097712093950738,optimal
948,{'EX_photon450_e'},0.7097712093950738,optimal
949,{'COCHL_1'},0.7097712093950738,optimal
950,{'PEPCK_re'},0.7097712093950743,optimal
951,{'FBA3'},0.7097712093950741,optimal
952,{'ATHRDHr'},0.7097712093950814,optimal
953,{'SQD2_180'},0.7097712093950814,optimal
954,{'ALPHNH'},0.7097712093950814,optimal
955,{'SUCOAS'},0.7097712093950814,optimal
956,{'DM_pho_loss_c'},0.7097712093950815,optimal
957,{'IGPDH'},0.0,optimal
958,{'CYO1b2pp_syn'},0.709771209395129,optimal
959,{'HMBS_1'},0.7097712093951539,optimal
960,{'OMPDC'},0.0,optimal
961,{'G3PD1ir'},0.7097712093950926,optimal
962,{'DAMPtex'},0.709771209395126,optimal
963,{'FASC200ACP'},0.709771209395126,optimal
964,{'EX_asn__L_e'},0.709771209395126,optimal
965,{'NMNR'},0.709771209395126,optimal
966,{'LPLIPAL1E181pp'},0.709771209395126,optimal
967,{'DHCINDO'},0.709771209395126,optimal
968,{'ASPtex'},0.709771209395126,optimal
969,{'PC6AR'},0.709771209395126,optimal
970,{'BWCOGDS2'},0.709771209395126,optimal
971,{'ICHORS'},0.709771209395126,optimal
972,{'MAN1PT2'},0.709771209395126,optimal
973,{'HACD2i'},0.709771209395126,optimal
974,{'P5CD'},0.709771209395126,optimal
975,{'EX_udcpo5_e'},0.709771209395126,optimal
976,{'MI1PP'},0.709771209395126,optimal
977,{'ETHAtex'},0.709771209395126,optimal
978,{'ISOMS'},0.709771209395126,optimal
979,{'EX_g3ps_e'},0.709771209395126,optimal
980,{'AMID'},0.709771209395126,optimal
981,{'FMETTRS'},0.709771209395126,optimal
982,{'EAR80y'},0.709771209395126,optimal
983,{'LPLIPAL1G161pp'},0.709771209395126,optimal
984,{'CITCIb'},0.709771209395126,optimal
985,{'GLYCTO3'},0.709771209395126,optimal
986,{'PRATPP'},0.0,optimal
987,{'EX_his__L_e'},0.709771209395089,optimal
988,{'GCALDDy'},0.7097712093951564,optimal
989,{'LPLIPAL1A141pp'},0.7097712093951998,optimal
990,{'HMBS'},0.7097712093951998,optimal
991,{'CBL1tonex'},0.7097712093951731,optimal
992,{'BCAROHX'},0.7097712093951731,optimal
993,{'5DGLCNt2rpp'},0.7097712093951731,optimal
994,{'ADK2'},0.7097712093951731,optimal
995,{'EX_acald_e'},0.7097712093951731,optimal
996,{'SQD2_183_9_12_15'},0.7097712093951731,optimal
997,{'GLYCK'},0.7097712093951731,optimal
998,{'CYSDES'},1.229046934220574e-15,optimal
999,{'CBLAT'},0.7097712093950873,optimal
1000,{'AHCi'},-3.940147062974989e-13,optimal
1001,{'AMPMS3'},0.7097712093951306,optimal
1002,{'NTD7'},0.7097712093950865,optimal
1003,{'DAPE'},2.1923167632795365e-15,optimal
1004,{'HKtpp'},0.709771209395228,optimal
1005,{'EX_g1p_e'},0.7097712093951676,optimal
1006,{'KAS14'},0.7097712093951676,optimal
1007,{'UREAtex'},0.7097712093951676,optimal
1008,{'LPLIPAL2A141'},0.7097712093951676,optimal
1009,{'CBIAT'},0.7097712093951676,optimal
1010,{'PGSA182_9_12'},0.7097712093951676,optimal
1011,{'GLYTRS'},0.7097712093951676,optimal
1012,{'PLIPA1E160'},0.7097712093951676,optimal
1013,{'ACALD'},0.7097712093951161,optimal
1014,{'GMPS2'},0.7081784248724671,optimal
1015,{'MDDCP3ex'},0.7097712093951133,optimal
1016,{'3OAS141'},0.7097712093951373,optimal
1017,{'QUINDH'},0.709771209395121,optimal
1018,{'PGK'},0.709771209395121,optimal
1019,{'GCCa'},0.7097712093950986,optimal
1020,{'NTPP5'},0.7097712093950986,optimal
1021,{'SDPDS'},0.7097712093950986,optimal
1022,{'METAT'},-6.599893161893112e-14,optimal
1023,{'SK_fum_c'},0.7097712093950849,optimal
1024,{'MPOMC2'},0.7095226828194001,optimal
1025,{'NODOy'},0.7097712093951372,optimal
1026,{'DMATT'},-6.064742003923111e-14,optimal
1027,{'CLt3_2pp'},0.0,optimal
1028,{'UDPGLDC'},0.7097712093950541,optimal
1029,{'EX_anhgm_e'},0.7097712093950879,optimal
1030,{'EX_cytd_e'},0.7097712093950879,optimal
1031,{'MLDEP2pp'},0.7097712093950879,optimal
1032,{'RPE'},0.7084342425703614,optimal
1033,{'EX_gal_e'},0.7097712093951583,optimal
1034,{'4HBHYOX'},0.7097712093952039,optimal
1035,{'DHQTi'},-2.8650797757548437e-15,optimal
1036,{'TUNGSabcpp'},0.7097712093949788,optimal
1037,{'ORNTA'},0.7097712093950855,optimal
1038,{'EX_butso3_e'},0.7097712093950698,optimal
1039,{'OXOAEL'},0.7097712093950698,optimal
1040,{'LPLIPAL2A181'},0.7097712093950698,optimal
1041,{'FLVR'},0.7097712093950698,optimal
1042,{'NTRIR2x'},0.70977120939507,optimal
1043,{'GLNTRS'},0.7097712093950974,optimal
1044,{'GALt2pp'},0.7097712093950974,optimal
1045,{'PHAPC121'},0.7097712093950974,optimal
1046,{'UNK3'},2.329554928962278e-16,optimal
1047,{'DM_amob_c'},0.0,optimal
1048,{'EX_murein5p3p_e'},0.7097712093951293,optimal
1049,{'PCHLDA650'},0.7097712093950751,optimal
1050,{'AMALT1'},0.7097712093950751,optimal
1051,{'MDDCP4pp'},0.7097712093950751,optimal
1052,{'EAR180x'},0.7097712093950751,optimal
1053,{'S2FE2ST'},0.7097712093950751,optimal
1054,{'HYD3pp'},0.7097712093950751,optimal
1055,{'CYOOum'},0.7097712093950751,optimal
1056,{'OGMEACPD'},6.565783665700911e-16,optimal
1057,{'NADH10'},0.7097712093950793,optimal
1058,{'ACNMCT'},0.7097712093951347,optimal
1059,{'3NTD9pp'},0.7097712093951347,optimal
1060,{'MGSA'},0.7097712093951347,optimal
1061,{'FORtppi'},0.7097712093951347,optimal
1062,{'BPNT2'},0.7097712093951347,optimal
1063,{'FECRMabcpp'},0.7097712093951347,optimal
1064,{'ACACT2r'},0.7097712093951347,optimal
1065,{'ECOAH1'},0.6222630106026033,optimal
1066,{'MDDCP4ex'},0.709771209395176,optimal
1067,{'HOXGfx'},0.709771209395129,optimal
1068,{'MACCOAT'},0.709771209395129,optimal
1069,{'PPK2'},0.709771209395129,optimal
1070,{'HIBD'},0.7097712093952541,optimal
1071,{'34DHCINMtex'},0.7097712093952541,optimal
1072,{'LPLIPAL1G140pp'},0.7097712093952541,optimal
1073,{'LEUTRS'},0.7097712093952541,optimal
1074,{'3HPADHi'},0.7097712093952541,optimal
1075,{'CPPPGO'},0.7066501758526705,optimal
1076,{'ATPSum'},0.6734868330110404,optimal
1077,{'PGSA181'},0.7097712093952203,optimal
1078,{'ECOAH12'},0.7097712093952273,optimal
1079,{'GMPtex'},0.7097712093952273,optimal
1080,{'EX_xmp_e'},0.7097712093952273,optimal
1081,{'KAS16'},0.7097712093952273,optimal
1082,{'EX_ethso3_e'},0.7097712093952273,optimal
1083,{'ACOAD4_1'},0.709771209395024,optimal
1084,{'ARBt2rpp'},0.709771209395029,optimal
1085,{'PROtex'},0.709771209395029,optimal
1086,{'TARTt2_3pp'},0.709771209395029,optimal
1087,{'4OXATM'},0.709771209395029,optimal
1088,{'G3PEabcpp'},0.709771209395029,optimal
1089,{'NADPHXD'},0.709771209395029,optimal
1090,{'MNLptspp'},0.709771209395029,optimal
1091,{'GTHPe_1'},0.709771209395029,optimal
1092,{'COLIPAabcpp'},0.709771209395029,optimal
1093,{'RNTR4c2'},0.709771209395029,optimal
1094,{'FACOAL161t2pp'},0.709771209395029,optimal
1095,{'MOTS2'},0.709771209395029,optimal
1096,{'ACOLIPAabctex'},0.709771209395029,optimal
1097,{'SPMS'},0.0,optimal
1098,{'BUTtex'},0.7097712093951412,optimal
1099,{'EX_glc__D_e'},0.7097712093951133,optimal
