Time_h,Time_d,Active_Biomass_gDW_L,Active_Formate_mM,Diffusion_Biomass_gDW_L,Diffusion_Formate_mM
60.0,2.5,0.04913387873172161,18.67857677493697,0.020001434564264797,19.999935899905328
61.0,2.5416666666666665,0.049875092998975155,18.644957789225373,0.020001458474502014,19.999934831533206
62.0,2.5833333333333335,0.05062747187730015,18.610832425808837,0.02000148238476654,19.999933763159863
63.0,2.625,0.05139118295315962,18.576193084093774,0.02000150629505837,19.9999326947853
64.0,2.6666666666666665,0.05216639630763286,18.541032050361725,0.020001530205377503,19.999931626409516
65.0,2.7083333333333335,0.05295328455273672,18.505341496122853,0.020001554115723946,19.999930558032514
66.0,2.75,0.05375202286824078,18.46911347644703,0.020001578026097692,19.99992948965429
67.0,2.7916666666666665,0.054562789038981756,18.432339928272338,0.020001601936498744,19.999928421274845
68.0,2.8333333333333335,0.05538576349268202,18.395012668690736,0.020001625846927103,19.999927352894183
69.0,2.875,0.05622112933827717,18.357123393210696,0.020001649757382767,19.9999262845123
70.0,2.9166666666666665,0.05706907240475758,18.31866367399655,0.02000167366786574,19.999925216129196
71.0,2.9583333333333335,0.057929781280528676,18.279624958084366,0.020001697578376016,19.99992414774487
72.0,3.0,0.058803447353294645,18.239998565574115,0.020001721488913597,19.999923079359327
73.0,3.0416666666666665,0.059690264850470444,18.199775687797956,0.020001745399478486,19.99992201097256
74.0,3.0833333333333335,0.060590430880126354,18.158947385464376,0.02000176931007068,19.999920942584577
75.0,3.125,0.061504145472469816,18.117504586778054,0.020001793220690182,19.999919874195374
76.0,3.1666666666666665,0.0624316116218686,18.075438085535197,0.020001817131336988,19.99991880580495
77.0,3.2083333333333335,0.06337303532941967,18.03273853919421,0.0200018410420111,19.999917737413305
78.0,3.25,0.0643286256460678,17.98939646692147,0.020001864952712518,19.99991666902044
79.0,3.2916666666666665,0.06529859471627757,17.94540224761208,0.02000188886344124,19.999915600626355
80.0,3.3333333333333335,0.0662831578222628,17.900746117885408,0.020001912774197272,19.99991453223105
81.0,3.375,0.06728253342877662,17.855418170055255,0.02000193668498061,19.999913463834524
82.0,3.4166666666666665,0.06829694322846544,17.80940835007453,0.020001960595791252,19.99991239543678
83.0,3.4583333333333335,0.06932661218779028,17.762706455454282,0.0200019845066292,19.999911327037815
84.0,3.5,0.07037176859351758,17.715302133156946,0.020002008417494457,19.99991025863763
85.0,3.5416666666666665,0.07143264409978274,17.66718487746375,0.02000203232838702,19.999909190236224
86.0,3.5833333333333335,0.07250947377572771,17.618344027816125,0.020002056239306888,19.9999081218336
87.0,3.625,0.07360249615371553,17.56876876663108,0.02000208015025406,19.99990705342975
88.0,3.6666666666666665,0.07471195327812243,17.51844811709046,0.020002104061228543,19.999905985024686
89.0,3.7083333333333335,0.07583809075470901,17.467370940904043,0.02000212797223033,19.9999049166184
90.0,3.75,0.0769811578005713,17.415525936046457,0.020002151883259423,19.999903848210895
91.0,3.7916666666666665,0.07814140729467156,17.362901634467903,0.020002175794315825,19.99990277980217
92.0,3.8333333333333335,0.07931909582894897,17.309486399778717,0.020002199705399532,19.999901711392223
93.0,3.875,0.08051448376000911,17.255268424907783,0.020002223616510547,19.999900642981057
94.0,3.9166666666666665,0.08172783526139094,17.200235729734906,0.020002247527648866,19.99989957456867
95.0,3.9583333333333335,0.08295941837640929,17.144376158697224,0.020002271438814494,19.999898506155063
96.0,4.0,0.08420950507157013,17.087677378369765,0.020002295350007426,19.999897437740234
97.0,4.041666666666667,0.08547837129055519,17.030126875020375,0.020002319261227666,19.999896369324187
98.0,4.083333333333333,0.08676629700877177,16.971711952139145,0.020002343172475213,19.99989530090692
99.0,4.125,0.0880735662884624,16.91241972794263,0.020002367083750066,19.999894232488433
100.0,4.166666666666667,0.08940046733436866,16.852237132853123,0.020002390995052226,19.999893164068727
101.0,4.208333333333333,0.09074729254994189,16.791150906953312,0.020002414906381695,19.999892095647798
102.0,4.25,0.0921143385940928,16.729147597416702,0.020002438817738468,19.99989102722565
103.0,4.291666666666667,0.09350190643847046,16.666213555914236,0.02000246272912255,19.99988995880228
104.0,4.333333333333333,0.09491030142526043,16.60233493599761,0.02000248664053394,19.999888890377694
105.0,4.375,0.09633983332548973,16.537497690459823,0.020002510551972632,19.999887821951887
106.0,4.416666666666667,0.09779081639782565,16.47168756867361,0.020002534463438634,19.99988675352486
107.0,4.458333333333333,0.09926356944785271,16.404890113908422,0.020002558374931943,19.99988568509661
108.0,4.5,0.1007584158878118,16.337090660626778,0.020002582286452558,19.999884616667142
109.0,4.541666666666667,0.10227568379678191,16.268274331760786,0.02000260619800048,19.999883548236454
110.0,4.583333333333333,0.10381570598128464,16.198426035969863,0.02000263010957571,19.999882479804544
111.0,4.625,0.10537882003628797,16.127530464880657,0.020002654021178245,19.999881411371415
112.0,4.666666666666667,0.10696536840658404,16.055572090310367,0.020002677932808088,19.999880342937065
113.0,4.708333333333333,0.10857569844851327,15.982535161474749,0.02000270184446524,19.999879274501495
114.0,4.75,0.11021016249200405,15.908403702182204,0.020002725756149697,19.999878206064707
115.0,4.791666666666667,0.11186911790289378,15.833161508015534,0.02000274966786146,19.999877137626697
116.0,4.833333333333333,0.1135529271454951,15.75679214350306,0.020002773579600532,19.99987606918747
117.0,4.875,0.11526195784536554,15.679278939280964,0.02000279749136691,19.999875000747018
118.0,4.916666666666667,0.1169965828522368,15.600604989248936,0.0200028214031606,19.99987393230535
119.0,4.958333333333333,0.1187571803030546,15.52075314772135,0.02000284531498159,19.999872863862457
120.0,5.0,0.1205441336850754,15.439706026576449,0.02000286922682989,19.999871795418347
121.0,5.041666666666667,0.1223578318989621,15.357445992406197,0.0200028931387055,19.999870726973015
122.0,5.083333333333333,0.12419866932181407,15.27395516366979,0.020002917050608415,19.999869658526464
123.0,5.125,0.12606704587006212,15.189215407853995,0.02000294096253864,19.999868590078695
124.0,5.166666666666667,0.12796336706215194,15.103208338643855,0.020002964874496168,19.999867521629703
125.0,5.208333333333333,0.12988804408093235,15.015915313107591,0.020002988786481005,19.999866453179493
126.0,5.25,0.13184149383565677,14.92731742889991,0.02000301269849315,19.99986538472806
127.0,5.291666666666667,0.13382413902349938,14.837395521488276,0.020003036610532602,19.99986431627541
128.0,5.333333333333333,0.13583640819047527,14.74613016140719,0.020003060522599363,19.999863247821537
129.0,5.375,0.13787873579164683,14.653501651545929,0.02000308443469343,19.999862179366446
130.0,5.416666666666667,0.13995156225048552,14.55949002447573,0.020003108346814808,19.999861110910132
131.0,5.458333333333333,0.14205533401724638,14.464075039822992,0.02000313225896349,19.9998600424526
132.0,5.5,0.14419050362619962,14.367236181695628,0.02000315617113948,19.99985897399385
133.0,5.541666666666667,0.14635752975154884,14.268952656170416,0.020003180083342776,19.999857905533876
134.0,5.583333333333333,0.14855687726184852,14.169203388849951,0.02000320399557338,19.999856837072684
135.0,5.625,0.1507890172727167,14.067967022498548,0.020003227907831295,19.99985576861027
136.0,5.666666666666667,0.15305442719761803,13.965221914767467,0.020003251820116516,19.99985470014664
137.0,5.708333333333333,0.15535359079647143,13.8609461360207,0.020003275732429045,19.999853631681784
138.0,5.75,0.15768699822181176,13.755117467273775,0.020003299644768883,19.99985256321571
139.0,5.791666666666667,0.16005514606220972,13.647713398259153,0.020003323557136028,19.999851494748416
140.0,5.833333333333333,0.1624585373826228,13.538711125633233,0.02000334746953048,19.999850426279902
141.0,5.875,0.16489768176131964,13.428087551341406,0.020003371381952243,19.999849357810167
142.0,5.916666666666667,0.1673730953229813,13.31581928115932,0.020003395294401313,19.999848289339212
143.0,5.958333333333333,0.16988530076754602,13.201882623430322,0.02000341920687769,19.99984722086704
144.0,6.0,0.17243482739431543,13.086253588021146,0.020003443119381376,19.999846152393644
145.0,6.041666666666667,0.1750222111207928,12.96890788552018,0.02000346703191237,19.99984508391903
146.0,6.083333333333333,0.17764799449566668,12.84982092670525,0.02000349094447067,19.999844015443195
147.0,6.125,0.1803127267052906,12.728967822310706,0.02000351485705628,19.99984294696614
148.0,6.166666666666667,0.1830169635729403,12.606323383126814,0.020003538769669198,19.999841878487864
149.0,6.208333333333333,0.1857612675500497,12.481862120468126,0.020003562682309423,19.99984081000837
150.0,6.25,0.18854620769853972,12.355558247051478,0.020003586594976957,19.99983974152765
151.0,6.291666666666667,0.19137235966325275,12.227385678328936,0.0200036105076718,19.999838673045716
152.0,6.333333333333333,0.19424030563339503,12.097318034326111,0.020003634420393948,19.999837604562558
153.0,6.375,0.19715063429175886,11.965328642042143,0.020003658333143406,19.99983653607818
154.0,6.416666666666667,0.20010394075035623,11.831390538474263,0.02000368224592017,19.999835467592586
155.0,6.458333333333333,0.2031008264709282,11.695476474337344,0.020003706158724245,19.99983439910577
156.0,6.5,0.20614189916861078,11.5575589185574,0.020003730071555627,19.999833330617733
157.0,6.541666666666667,0.20922777269682458,11.41761006362773,0.020003753984414317,19.999832262128475
158.0,6.583333333333333,0.21235906691121428,11.27560183192753,0.020003777897300314,19.999831193638
159.0,6.625,0.21553640751018516,11.131505883115475,0.02000380181021362,19.9998301251463
160.0,6.666666666666667,0.2187604258492677,10.985293622725488,0.020003825723154237,19.999829056653383
161.0,6.708333333333333,0.22203175872617312,10.836936212108592,0.020003849636122163,19.999827988159243
162.0,6.75,0.2253510481329821,10.686404579884208,0.020003873549117396,19.999826919663885
163.0,6.791666666666667,0.22871894097141926,10.533669435086642,0.020003897462139937,19.999825851167305
164.0,6.833333333333333,0.23213608872660138,10.378701282218492,0.020003921375189786,19.999824782669506
165.0,6.875,0.23560314709398814,10.221470438452906,0.020003945288266944,19.999823714170486
166.0,6.916666666666667,0.2391207755534963,10.061947053261878,0.02000396920137141,19.999822645670246
167.0,6.958333333333333,0.24268963688384118,9.900101130788967,0.020003993114503186,19.999821577168788
168.0,7.0,0.24631039660911527,9.735902555333185,0.02000401702766227,19.999820508666108
169.0,7.041666666666667,0.2499837223683726,9.569321120367784,0.020004040940848664,19.99981944016221
170.0,7.083333333333333,0.2537102831975218,9.400326561584858,0.020004064854062364,19.99981837165709
171.0,7.125,0.25749074871109434,9.228888594536578,0.020004088767303373,19.99981730315075
172.0,7.166666666666667,0.2613257881693831,9.054976957538662,0.020004112680571694,19.999816234643188
173.0,7.208333333333333,0.26521606941397774,8.87856146061525,0.020004136593867322,19.999815166134407
174.0,7.25,0.2691622576517555,8.699612041400336,0.02000416050719026,19.999814097624405
175.0,7.291666666666667,0.2731650140638164,8.518098829074935,0.020004184420540503,19.999813029113184
176.0,7.333333333333333,0.27722499421152447,8.333992217617572,0.02000420833391806,19.99981196060074
177.0,7.375,0.28134284620656125,8.147262949886954,0.020004232247322923,19.99981089208708
178.0,7.416666666666667,0.28551920860547014,7.957882214350596,0.020004256160755095,19.999809823572196
179.0,7.458333333333333,0.28975470798128067,7.765821756635248,0.020004280074214575,19.999808755056094
180.0,7.5,0.29404995611505014,7.571054008522332,0.020004303987701366,19.999807686538773
181.0,7.541666666666667,0.29840554673805464,7.373552237567086,0.020004327901215466,19.99980661802023
182.0,7.583333333333333,0.3028220517402292,7.173290721214406,0.020004351814756873,19.99980554950047
183.0,7.625,0.3073000167414228,6.9702449501574515,0.02000437572832559,19.999804480979485
184.0,7.666666666666667,0.31183995589794195,6.764391866790566,0.020004399641921616,19.999803412457283
185.0,7.708333333333333,0.31644234578611624,6.555710146017779,0.02000442355554495,19.999802343933858
186.0,7.75,0.3211076181651359,6.34418052748952,0.020004447469195594,19.999801275409215
187.0,7.791666666666667,0.32583615137024763,6.129786210686499,0.020004471382873548,19.99980020688335
188.0,7.833333333333333,0.3306282600205542,5.9125133273349935,0.02000449529657881,19.999799138356266
189.0,7.875,0.3354841826375252,5.692351509679379,0.02000451921031138,19.99979806982796
190.0,7.916666666666667,0.34040406665296313,5.469294578518608,0.020004543124071263,19.999797001298436
191.0,7.958333333333333,0.3453879501272473,5.243341382152991,0.020004567037858453,19.99979593276769
192.0,8.0,0.35043573928377425,5.014496827237956,0.020004590951672955,19.999794864235724
193.0,8.041666666666666,0.35554718066950863,4.7827731561071865,0.020004614865514764,19.999793795702537
194.0,8.083333333333334,0.36072182633847005,4.54819154405523,0.020004638779383882,19.99979272716813
195.0,8.125,0.3659589898703125,4.310784116854449,0.02000466269328031,19.999791658632507
196.0,8.166666666666666,0.37125769019580424,4.070596527269658,0.020004686607204048,19.99979059009566
197.0,8.208333333333334,0.3766165789728523,3.8276912855704017,0.020004710521155097,19.999789521557595
198.0,8.25,0.3820338454286765,3.582152122720407,0.020004734435133453,19.999788453018308
199.0,8.291666666666666,0.3875070898078235,3.3340897919500763,0.020004758349139118,19.999787384477802
200.0,8.333333333333334,0.39303315225657676,3.0836499115282896,0.020004782263172094,19.999786315936074
201.0,8.375,0.39860787712038603,2.8310237649237084,0.020004806177232378,19.999785247393127
202.0,8.416666666666666,0.4042257814312751,2.5764634863426448,0.020004830091319974,19.99978417884896
203.0,8.458333333333334,0.4098795775035073,2.320303920881718,0.020004854005434877,19.99978311030357
204.0,8.5,0.41555946671741756,2.062994947078129,0.020004877919577092,19.999782041756962
205.0,8.541666666666666,0.421252062203302,1.8051507563079543,0.020004901833746615,19.999780973209134
206.0,8.583333333333334,0.42693868620337494,1.5476276807201974,0.02000492574794345,19.999779904660084
207.0,8.625,0.43259256675504754,1.2916522161800665,0.020004949662167593,19.999778836109815
208.0,8.666666666666666,0.4381739986199106,1.0390417472328297,0.020004973576419047,19.999777767558324
209.0,8.708333333333334,0.44362152598730303,0.7926060617055748,0.02000499749069781,19.999776699005615
210.0,8.75,0.44883489528968096,0.5569217575450548,0.020005021405003882,19.999775630451683
211.0,8.791666666666666,0.4536402183534781,0.3399087855510038,0.020005045319337264,19.999774561896533
212.0,8.833333333333334,0.4577179802458683,0.15606605894345565,0.020005069233697957,19.99977349334016
213.0,8.875,0.4604888414588532,0.03150735553399528,0.020005093148085958,19.99977242478257
214.0,8.916666666666666,0.46131191708983377,0.0,0.02000511706250127,19.999771356223757
215.0,8.958333333333334,0.46131191708983377,0.0,0.02000514097694389,19.999770287663726
216.0,9.0,0.46131191708983377,0.0,0.020005164891413824,19.999769219102475
217.0,9.041666666666666,0.46131191708983377,0.0,0.020005188805911067,19.999768150540003
218.0,9.083333333333334,0.46131191708983377,0.0,0.02000521272043562,19.999767081976312
219.0,9.125,0.46131191708983377,0.0,0.020005236634987482,19.9997660134114
220.0,9.166666666666666,0.46131191708983377,0.0,0.020005260549566653,19.999764944845268
221.0,9.208333333333334,0.46131191708983377,0.0,0.020005284464173136,19.999763876277914
222.0,9.25,0.46131191708983377,0.0,0.02000530837880693,19.99976280770934
223.0,9.291666666666666,0.46131191708983377,0.0,0.020005332293468032,19.999761739139547
224.0,9.333333333333334,0.46131191708983377,0.0,0.020005356208156445,19.999760670568534
225.0,9.375,0.46131191708983377,0.0,0.02000538012287217,19.9997596019963
226.0,9.416666666666666,0.46131191708983377,0.0,0.020005404037615204,19.999758533422845
227.0,9.458333333333334,0.46131191708983377,0.0,0.020005427952385548,19.99975746484817
228.0,9.5,0.46131191708983377,0.0,0.020005451867183204,19.999756396272275
229.0,9.541666666666666,0.46131191708983377,0.0,0.02000547578200817,19.99975532769516
230.0,9.583333333333334,0.46131191708983377,0.0,0.020005499696860444,19.999754259116823
231.0,9.625,0.46131191708983377,0.0,0.02000552361174003,19.999753190537266
232.0,9.666666666666666,0.46131191708983377,0.0,0.020005547526646926,19.99975212195649
233.0,9.708333333333334,0.46131191708983377,0.0,0.020005571441581133,19.999751053374492
234.0,9.75,0.46131191708983377,0.0,0.02000559535654265,19.999749984791276
235.0,9.791666666666666,0.46131191708983377,0.0,0.020005619271531477,19.999748916206837
236.0,9.833333333333334,0.46131191708983377,0.0,0.020005643186547614,19.99974784762118
237.0,9.875,0.46131191708983377,0.0,0.020005667101591063,19.9997467790343
238.0,9.916666666666666,0.46131191708983377,0.0,0.020005691016661824,19.999745710446202
239.0,9.958333333333334,0.46131191708983377,0.0,0.020005714931759892,19.999744641856882
240.0,10.0,0.46131191708983377,0.0,0.020005738846885272,19.999743573266343
241.0,10.041666666666666,0.46131191708983377,0.0,0.020005762762037964,19.999742504674582
242.0,10.083333333333334,0.46131191708983377,0.0,0.020005786677217967,19.999741436081603
243.0,10.125,0.46131191708983377,0.0,0.02000581059242528,19.9997403674874
244.0,10.166666666666666,0.46131191708983377,0.0,0.020005834507659904,19.99973929889198
245.0,10.208333333333334,0.46131191708983377,0.0,0.020005858422921838,19.99973823029534
246.0,10.25,0.46131191708983377,0.0,0.020005882338211083,19.999737161697478
247.0,10.291666666666666,0.46131191708983377,0.0,0.02000590625352764,19.999736093098395
248.0,10.333333333333334,0.46131191708983377,0.0,0.02000593016887151,19.999735024498094
249.0,10.375,0.46131191708983377,0.0,0.020005954084242685,19.999733955896573
250.0,10.416666666666666,0.46131191708983377,0.0,0.020005977999641173,19.99973288729383
251.0,10.458333333333334,0.46131191708983377,0.0,0.020006001915066973,19.99973181868987
252.0,10.5,0.46131191708983377,0.0,0.020006025830520083,19.999730750084687
253.0,10.541666666666666,0.46131191708983377,0.0,0.020006049746000506,19.999729681478286
254.0,10.583333333333334,0.46131191708983377,0.0,0.02000607366150824,19.999728612870662
255.0,10.625,0.46131191708983377,0.0,0.020006097577043285,19.99972754426182
256.0,10.666666666666666,0.46131191708983377,0.0,0.020006121492605642,19.999726475651755
257.0,10.708333333333334,0.46131191708983377,0.0,0.020006145408195307,19.999725407040472
258.0,10.75,0.46131191708983377,0.0,0.020006169323812283,19.999724338427967
259.0,10.791666666666666,0.46131191708983377,0.0,0.02000619323945657,19.999723269814243
260.0,10.833333333333334,0.46131191708983377,0.0,0.02000621715512817,19.999722201199297
261.0,10.875,0.46131191708983377,0.0,0.02000624107082708,19.999721132583133
262.0,10.916666666666666,0.46131191708983377,0.0,0.020006264986553304,19.999720063965746
263.0,10.958333333333334,0.46131191708983377,0.0,0.020006288902306837,19.99971899534714
264.0,11.0,0.46131191708983377,0.0,0.020006312818087683,19.999717926727314
265.0,11.041666666666666,0.46131191708983377,0.0,0.02000633673389584,19.999716858106268
266.0,11.083333333333334,0.46131191708983377,0.0,0.020006360649731308,19.999715789484
267.0,11.125,0.46131191708983377,0.0,0.020006384565594088,19.999714720860513
268.0,11.166666666666666,0.46131191708983377,0.0,0.02000640848148418,19.999713652235805
269.0,11.208333333333334,0.46131191708983377,0.0,0.02000643239740158,19.999712583609877
270.0,11.25,0.46131191708983377,0.0,0.020006456313346296,19.999711514982728
271.0,11.291666666666666,0.46131191708983377,0.0,0.02000648022931832,19.99971044635436
272.0,11.333333333333334,0.46131191708983377,0.0,0.02000650414531766,19.99970937772477
273.0,11.375,0.46131191708983377,0.0,0.020006528061344307,19.99970830909396
274.0,11.416666666666666,0.46131191708983377,0.0,0.020006551977398267,19.99970724046193
275.0,11.458333333333334,0.46131191708983377,0.0,0.02000657589347954,19.99970617182868
276.0,11.5,0.46131191708983377,0.0,0.020006599809588122,19.99970510319421
277.0,11.541666666666666,0.46131191708983377,0.0,0.020006623725724017,19.99970403455852
278.0,11.583333333333334,0.46131191708983377,0.0,0.020006647641887223,19.999702965921607
279.0,11.625,0.46131191708983377,0.0,0.02000667155807774,19.999701897283476
280.0,11.666666666666666,0.46131191708983377,0.0,0.02000669547429557,19.999700828644123
281.0,11.708333333333334,0.46131191708983377,0.0,0.020006719390540714,19.99969976000355
282.0,11.75,0.46131191708983377,0.0,0.02000674330681317,19.999698691361758
283.0,11.791666666666666,0.46131191708983377,0.0,0.020006767223112936,19.999697622718745
284.0,11.833333333333334,0.46131191708983377,0.0,0.020006791139440015,19.99969655407451
285.0,11.875,0.46131191708983377,0.0,0.020006815055794405,19.999695485429058
286.0,11.916666666666666,0.46131191708983377,0.0,0.020006838972176106,19.999694416782383
287.0,11.958333333333334,0.46131191708983377,0.0,0.02000686288858512,19.99969334813449
288.0,12.0,0.46131191708983377,0.0,0.020006886805021443,19.999692279485373
289.0,12.041666666666666,0.46131191708983377,0.0,0.020006910721485083,19.99969121083504
290.0,12.083333333333334,0.46131191708983377,0.0,0.020006934637976034,19.999690142183482
291.0,12.125,0.46131191708983377,0.0,0.020006958554494296,19.999689073530707
292.0,12.166666666666666,0.46131191708983377,0.0,0.02000698247103987,19.99968800487671
293.0,12.208333333333334,0.46131191708983377,0.0,0.020007006387612755,19.999686936221494
294.0,12.25,0.46131191708983377,0.0,0.020007030304212955,19.999685867565056
295.0,12.291666666666666,0.46131191708983377,0.0,0.020007054220840467,19.9996847989074
296.0,12.333333333333334,0.46131191708983377,0.0,0.02000707813749529,19.99968373024852
297.0,12.375,0.46131191708983377,0.0,0.020007102054177425,19.999682661588423
298.0,12.416666666666666,0.46131191708983377,0.0,0.02000712597088687,19.999681592927104
299.0,12.458333333333334,0.46131191708983377,0.0,0.020007149887623633,19.999680524264566
300.0,12.5,0.46131191708983377,0.0,0.020007173804387705,19.999679455600806
301.0,12.541666666666666,0.46131191708983377,0.0,0.02000719772117909,19.999678386935827
302.0,12.583333333333334,0.46131191708983377,0.0,0.020007221637997785,19.999677318269626
303.0,12.625,0.46131191708983377,0.0,0.020007245554843796,19.999676249602206
304.0,12.666666666666666,0.46131191708983377,0.0,0.020007269471717118,19.999675180933565
305.0,12.708333333333334,0.46131191708983377,0.0,0.02000729338861775,19.9996741122637
306.0,12.75,0.46131191708983377,0.0,0.0200073173055457,19.99967304359262
307.0,12.791666666666666,0.46131191708983377,0.0,0.02000734122250096,19.999671974920314
308.0,12.833333333333334,0.46131191708983377,0.0,0.02000736513948353,19.99967090624679
309.0,12.875,0.46131191708983377,0.0,0.020007389056493418,19.999669837572046
310.0,12.916666666666666,0.46131191708983377,0.0,0.020007412973530616,19.999668768896083
311.0,12.958333333333334,0.46131191708983377,0.0,0.020007436890595125,19.999667700218897
312.0,13.0,0.46131191708983377,0.0,0.02000746080768695,19.999666631540492
313.0,13.041666666666666,0.46131191708983377,0.0,0.020007484724806086,19.999665562860866
314.0,13.083333333333334,0.46131191708983377,0.0,0.020007508641952533,19.99966449418002
315.0,13.125,0.46131191708983377,0.0,0.020007532559126295,19.999663425497953
316.0,13.166666666666666,0.46131191708983377,0.0,0.02000755647632737,19.999662356814667
